glong	glat	vcmb
97.68884	-76.64938	5786.00000
308.88245	-58.75443	10136.00000
100.55443	-74.94356	4492.00000
119.02103	-13.60292	5015.00000
109.36817	-64.05957	3723.00000
117.07240	-31.80444	5958.00000
111.58849	-59.12607	4023.00000
111.70469	-58.97811	3702.00000
116.65646	-35.22103	9272.00000
312.89330	-67.60348	2795.00000
111.67672	-58.98172	3742.00000
111.41032	-59.82751	3947.00000
116.14575	-39.07177	7200.00000
106.45065	-69.52378	7326.00000
111.51543	-59.71366	3975.00000
117.44931	-29.35592	4426.00000
101.13475	-74.90969	7454.00000
102.77682	-73.55762	5751.00000
111.68851	-59.41893	4118.00000
22.13361	-84.80166	1260.00000
320.30791	-75.43957	11731.00000
102.77905	-73.61463	5870.00000
308.15024	-56.95374	4543.00000
344.54856	-82.78628	13501.00000
114.13515	-50.84248	4745.00000
116.99338	-33.67153	1868.00000
111.74634	-59.54112	4958.00000
106.13482	-70.45526	5895.00000
113.84315	-52.29935	5217.00000
354.41522	-83.86037	6984.00000
354.49817	-83.86366	7311.00000
117.31519	-31.62535	5765.00000
110.95876	-62.07276	13231.00000
111.88169	-59.58128	3910.00000
111.93717	-59.52370	3708.00000
117.58223	-29.53657	4517.00000
110.50917	-63.34251	3660.00000
111.98616	-59.53023	4083.00000
114.45510	-50.91155	4862.00000
118.63297	-19.25410	-85.00000
98.92379	-76.92165	5825.00000
111.27421	-61.96703	3861.00000
105.92129	-71.22615	5720.00000
311.03025	-65.26425	3256.00000
116.22317	-41.11188	5270.00000
339.12107	-82.27141	1163.00000
111.88237	-60.55160	3094.00000
110.27099	-64.62329	5014.00000
117.55299	-31.25319	6000.00000
27.28510	-85.20870	7043.00000
112.55933	-58.92783	1004.00000
104.20847	-73.38355	10283.00000
104.36683	-73.20700	6016.00000
118.33480	-24.35282	10846.00000
104.53136	-73.21929	3198.00000
326.40681	-79.25829	7217.00000
105.63495	-72.10649	4801.00000
111.14718	-63.09328	11883.00000
116.93934	-37.48478	5089.00000
108.80404	-67.39194	3588.00000
113.42693	-56.62308	6593.00000
96.94123	-78.49265	10074.00000
118.79143	-20.59370	5331.00000
106.85347	-70.99853	5053.00000
116.69243	-39.50130	8772.00000
324.85308	-78.82244	7033.00000
115.05164	-49.87303	9114.00000
333.31510	-81.48252	8801.00000
103.42305	-74.80647	5808.00000
107.31355	-70.65704	5024.00000
12.67384	-85.14771	6859.00000
4.00598	-84.83051	11935.00000
307.95062	-57.91874	8496.00000
312.25302	-68.06063	3178.00000
111.96127	-61.90412	5399.00000
308.69435	-60.45993	7889.00000
106.82030	-71.43415	5628.00000
108.30153	-69.50442	7479.00000
114.67207	-52.33470	4935.00000
113.46673	-57.33570	11637.00000
110.80744	-64.92976	5457.00000
325.51572	-79.32790	7041.00000
106.72019	-71.62867	10508.00000
337.32842	-82.44365	1325.00000
113.49952	-57.42021	13383.00000
76.23695	-83.55629	7775.00000
111.79333	-62.84062	5488.00000
308.60417	-60.47668	8118.00000
105.95702	-73.10315	4749.00000
108.06578	-70.12723	5788.00000
325.40050	-79.37721	7053.00000
15.74146	-85.34885	6964.00000
117.63892	-33.67135	4340.00000
114.43282	-54.06424	4009.00000
117.84916	-31.88082	6120.00000
76.37635	-83.60962	7834.00000
113.61074	-57.32709	11418.00000
311.32616	-67.21097	6378.00000
113.94295	-56.31549	1748.00000
336.37096	-82.41177	9280.00000
114.48930	-54.14377	3927.00000
109.34534	-68.45065	4872.00000
115.75148	-47.98245	11093.00000
112.53469	-61.57228	5023.00000
111.29002	-64.95930	5888.00000
314.66580	-72.52116	9853.00000
336.21242	-82.55670	1429.00000
113.21233	-59.87200	12550.00000
306.38540	-52.60760	2646.00000
108.24392	-70.65865	4662.00000
328.29585	-80.76209	6974.00000
318.60306	-76.26882	1183.00000
118.15693	-31.01171	6033.00000
110.37355	-67.51309	7344.00000
111.91578	-64.22235	13842.00000
316.20724	-74.46026	9601.00000
107.26274	-72.75186	11153.00000
107.66465	-72.32962	5824.00000
313.41804	-71.51135	6146.00000
106.47593	-73.58869	3706.00000
118.19739	-31.94909	5809.00000
120.09372	-9.48934	8474.00000
115.70699	-50.87385	4584.00000
118.22328	-32.05106	5752.00000
51.76414	-85.52975	2637.00000
114.42037	-57.30352	11405.00000
108.16139	-72.25358	10241.00000
109.19754	-70.49456	3237.00000
339.60746	-83.51027	1468.00000
115.12694	-54.69088	5058.00000
113.10318	-62.32314	3794.00000
103.52149	-75.46277	6870.00000
306.78693	-55.69791	8487.00000
115.18766	-54.74471	13077.00000
307.88313	-60.20823	7400.00000
117.20650	-42.71358	12239.00000
117.55805	-39.78183	4273.00000
114.02874	-59.88211	4049.00000
117.64103	-39.29060	4857.00000
22.30282	-85.99566	1553.00000
119.21194	-23.19877	5584.00000
115.21678	-55.35841	5105.00000
118.47169	-31.99576	4402.00000
115.29262	-55.34403	5151.00000
115.28083	-55.33231	5134.00000
118.55916	-31.27279	4321.00000
119.98004	-13.82054	4962.00000
329.51720	-81.93009	8869.00000
329.51291	-81.93115	8706.00000
334.57982	-83.04054	4256.00000
119.65645	-18.61615	5378.00000
110.29705	-70.04886	7474.00000
110.35753	-70.01506	6972.00000
87.30871	-83.11818	6764.00000
118.01261	-38.10540	5011.00000
340.65508	-84.02796	1306.00000
115.06129	-57.06232	12400.00000
115.17337	-56.67720	12360.00000
87.34618	-83.13025	7937.00000
106.61602	-74.98324	7709.00000
110.41810	-70.05516	7530.00000
119.35617	-23.15203	5579.00000
116.03208	-52.43802	5073.00000
116.39979	-50.38716	9193.00000
110.47889	-70.05874	7530.00000
114.72747	-59.00013	6105.00000
313.50815	-73.12339	5723.00000
307.84496	-61.17725	8227.00000
108.57053	-73.16899	5865.00000
110.49490	-70.36895	5042.00000
354.01435	-85.29896	1272.00000
331.52514	-82.69964	9389.00000
313.71755	-73.57168	7262.00000
120.42558	-9.33633	4955.00000
115.70117	-55.18784	215.00000
118.50604	-34.31858	3864.00000
109.87058	-71.82338	6564.00000
110.77847	-70.12404	7552.00000
119.45313	-23.21457	5500.00000
107.30301	-74.86638	7696.00000
118.85595	-30.79226	5601.00000
119.93793	-17.24727	4838.00000
109.82384	-71.79356	6615.00000
114.01421	-62.72294	8723.00000
116.97754	-48.32806	11052.00000
114.30977	-61.90441	12009.00000
312.87481	-72.82806	7384.00000
320.05615	-79.02533	6997.00000
108.10030	-74.70035	7684.00000
352.86865	-85.44148	13933.00000
115.00474	-59.69039	3879.00000
115.09216	-59.23110	6075.00000
115.44537	-57.76683	11216.00000
78.01581	-84.77952	3546.00000
307.67154	-61.45911	8177.00000
308.66332	-64.77219	12422.00000
113.36159	-65.45307	5652.00000
113.36557	-65.42523	5693.00000
112.66593	-67.28881	4709.00000
69.53810	-85.51379	7905.00000
312.73390	-72.73939	7276.00000
118.47410	-37.05640	9522.00000
94.81690	-82.12107	2990.00000
116.34526	-53.67254	4730.00000
110.92542	-71.09682	9446.00000
10.64408	-86.28016	6877.00000
306.57460	-57.32387	9980.00000
116.41046	-53.95742	11321.00000
119.09371	-30.88477	6048.00000
118.40406	-38.69857	5293.00000
110.12156	-72.60835	5592.00000
117.12122	-50.05717	9862.00000
118.42600	-38.77958	4930.00000
333.25186	-83.59682	4050.00000
109.26502	-74.23085	7702.00000
118.20325	-41.26694	8939.00000
111.74766	-70.07632	5075.00000
113.47731	-66.11211	5353.00000
115.73703	-58.02316	4598.00000
333.26463	-83.62975	4283.00000
107.05021	-75.99836	5700.00000
108.69082	-74.70758	6386.00000
112.34176	-69.20793	8627.00000
20.88670	-86.61232	10216.00000
120.39670	-13.78450	11830.00000
110.52324	-72.61660	5564.00000
119.32110	-30.02093	5761.00000
20.71257	-86.64804	6708.00000
118.38767	-41.13425	8925.00000
306.98870	-60.10481	8110.00000
314.39109	-75.80867	11508.00000
85.63529	-84.35964	3620.00000
20.16926	-86.65994	10531.00000
118.39628	-41.17445	8586.00000
115.40656	-60.77074	3932.00000
118.66356	-38.76616	4164.00000
118.66090	-38.75988	4294.00000
354.79812	-86.00313	3203.00000
115.88258	-59.24175	3860.00000
118.89393	-37.06646	9348.00000
118.88138	-37.05995	9229.00000
119.15387	-33.93526	1672.00000
102.42439	-80.25833	5594.00000
111.47536	-72.01080	4902.00000
117.56097	-49.67034	4179.00000
119.70034	-26.87967	4144.00000
318.65832	-79.64363	3173.00000
102.96248	-80.27060	5581.00000
120.21119	-19.89559	5132.00000
87.69895	-84.44544	3542.00000
117.22310	-53.16110	11693.00000
115.44894	-62.38981	10129.00000
117.37940	-52.36521	4249.00000
326.29618	-82.79328	8693.00000
119.05665	-37.12825	7065.00000
103.46206	-80.20064	5701.00000
116.37387	-58.67387	5016.00000
118.31133	-45.36642	5164.00000
41.12199	-86.92542	6750.00000
1.11579	-86.51870	3222.00000
116.60858	-57.79438	8147.00000
307.36613	-63.38283	8219.00000
119.58809	-31.89475	5164.00000
116.31804	-59.97317	4922.00000
108.29639	-77.34607	10656.00000
115.87934	-62.57161	12154.00000
119.75008	-30.15270	4409.00000
119.53265	-33.31302	5224.00000
118.24914	-47.71352	5027.00000
115.83403	-62.70458	13128.00000
116.51209	-59.54296	4324.00000
119.56546	-33.16182	5342.00000
119.56225	-33.27576	5104.00000
119.62792	-32.49897	5096.00000
76.05222	-85.97425	3621.00000
119.58525	-33.34063	4968.00000
118.59246	-45.36092	5098.00000
120.40512	-20.81214	5320.00000
119.79380	-31.25097	5898.00000
117.40242	-55.66392	12177.00000
77.85452	-85.93521	1250.00000
117.41464	-55.67481	11842.00000
117.41438	-55.68111	11782.00000
117.41398	-55.69050	12063.00000
119.40285	-37.14755	4294.00000
117.42790	-55.92471	12689.00000
113.13266	-71.63721	5750.00000
113.13716	-71.64948	5784.00000
112.64039	-73.11153	10572.00000
103.80478	-81.01691	3625.00000
117.32951	-56.71623	4919.00000
117.55122	-55.24985	12034.00000
113.51944	-71.04766	11107.00000
113.55410	-71.04526	11050.00000
113.56326	-71.04837	10640.00000
113.60030	-71.04462	11352.00000
115.80388	-64.84153	13835.00000
310.95587	-73.86251	3809.00000
116.49776	-61.80725	3904.00000
116.97752	-59.40013	4057.00000
118.36342	-49.66435	10201.00000
345.60433	-86.12370	6833.00000
119.78378	-33.13948	5196.00000
116.50182	-61.82836	3774.00000
103.60646	-81.33214	3614.00000
117.24060	-58.16991	4858.00000
116.91553	-59.93294	4932.00000
117.59728	-56.01330	10819.00000
119.36324	-39.71624	11103.00000
116.83789	-60.27247	5076.00000
119.55428	-37.15002	4281.00000
120.24672	-26.46250	4102.00000
104.25040	-81.25690	8838.00000
119.83936	-33.03744	5166.00000
117.06190	-59.59764	4265.00000
117.19972	-58.80597	4420.00000
117.20095	-58.56338	5949.00000
117.03016	-59.84845	4817.00000
116.63595	-61.86686	4048.00000
341.20762	-85.86750	5616.00000
113.51273	-71.84935	4570.00000
117.16765	-59.29694	4954.00000
117.18665	-59.20410	3657.00000
109.77507	-77.22231	3623.00000
118.03393	-53.75498	4171.00000
117.18103	-59.44146	5055.00000
120.11644	-29.64964	8517.00000
307.55329	-66.41231	8498.00000
119.30865	-41.57407	8858.00000
117.83245	-55.90918	11629.00000
102.14758	-82.47340	3595.00000
306.35800	-61.86369	7178.00000
119.53823	-40.08172	5527.00000
306.14408	-60.90515	8093.00000
117.36014	-59.99460	4778.00000
100.75789	-83.07844	2215.00000
113.69083	-72.98038	7777.00000
114.79875	-70.15053	3365.00000
119.73197	-38.36016	12468.00000
121.12098	-12.50082	5052.00000
118.05087	-56.04791	10989.00000
118.09643	-55.85178	11847.00000
308.76853	-71.01890	3489.00000
122.59047	20.35801	1330.00000
67.07490	-87.04180	7109.00000
116.95661	-63.07698	5505.00000
120.17231	-32.65202	5003.00000
313.53841	-78.56466	6679.00000
303.41579	-35.55152	13730.00000
117.65710	-59.92170	5026.00000
303.56238	-37.87514	9815.00000
305.96448	-60.85154	8064.00000
116.12820	-67.18489	12928.00000
304.94966	-53.64549	1596.00000
337.03741	-85.94595	6820.00000
114.98631	-71.98123	13114.00000
116.88554	-64.38296	5153.00000
121.26175	-12.11805	4940.00000
101.10658	-83.56468	1360.00000
112.44777	-76.20938	1303.00000
313.00880	-78.52722	6898.00000
119.29418	-47.58272	4938.00000
119.36430	-46.33116	5117.00000
309.36132	-73.36816	3745.00000
117.97107	-59.27060	4335.00000
316.17233	-81.05795	6160.00000
120.35538	-31.08696	4351.00000
116.16060	-68.02383	3216.00000
119.04076	-51.97122	11459.00000
309.78298	-74.67697	5760.00000
120.75203	-26.47204	4606.00000
118.82767	-54.40468	12608.00000
112.98396	-76.81428	10491.00000
117.33360	-64.50569	5179.00000
118.88734	-54.44520	12549.00000
120.82020	-25.73163	10596.00000
321.71435	-83.80820	9336.00000
321.86912	-83.80193	9265.00000
312.14792	-78.36435	7038.00000
119.30397	-50.79842	10760.00000
120.70172	-29.42524	5944.00000
114.63732	-74.19497	5633.00000
118.05263	-61.93934	5026.00000
306.59429	-66.55372	8487.00000
120.58119	-33.13176	4941.00000
92.33255	-85.95502	6463.00000
120.77088	-29.64810	5980.00000
303.39991	-37.13790	7479.00000
309.21840	-74.77772	5616.00000
118.53446	-60.05930	5128.00000
117.83881	-64.31325	5096.00000
117.74645	-64.77807	5380.00000
120.66435	-32.95712	4551.00000
117.49377	-66.60966	5489.00000
93.67027	-85.93025	6393.00000
120.70197	-32.91196	4782.00000
120.37580	-39.33876	7014.00000
120.40381	-39.32685	7012.00000
312.96937	-80.08187	6789.00000
94.13683	-85.92477	6414.00000
94.15292	-85.92971	6497.00000
120.88913	-29.31515	5936.00000
120.84985	-30.25619	4520.00000
120.61666	-35.58012	4973.00000
120.45404	-39.32238	7028.00000
303.50834	-39.44669	11637.00000
115.75919	-74.01576	10840.00000
323.74039	-85.06488	9154.00000
21.12212	-88.14270	10308.00000
117.17039	-69.42330	5283.00000
305.36354	-61.76305	7788.00000
121.62829	-12.17465	4978.00000
310.62731	-78.25104	11670.00000
118.96312	-59.85206	5326.00000
117.36897	-69.13450	5469.00000
117.91436	-66.91276	5419.00000
116.95567	-70.96697	5633.00000
120.93956	-32.25442	5127.00000
120.63672	-39.36095	6917.00000
111.93280	-80.44816	8952.00000
305.81494	-65.77991	7521.00000
121.09111	-29.99149	4472.00000
118.89554	-62.01046	5120.00000
115.13150	-76.52607	5435.00000
303.49955	-40.52908	10456.00000
305.87276	-66.45854	8273.00000
120.87037	-36.63495	9768.00000
120.98827	-33.96918	4518.00000
121.06293	-32.49433	5283.00000
120.93891	-35.99812	4876.00000
115.94110	-75.36577	6467.00000
118.11165	-67.04669	6496.00000
349.01447	-87.81505	12664.00000
113.07883	-80.08744	8988.00000
113.10078	-80.09171	8702.00000
85.07807	-87.41482	6460.00000
120.51614	-46.02552	4115.00000
120.01711	-54.23038	11478.00000
118.65367	-66.57446	3372.00000
314.74792	-83.12677	13924.00000
119.84108	-57.69614	2565.00000
117.67046	-71.14850	5672.00000
120.82071	-42.73595	8895.00000
120.68821	-45.90559	4337.00000
304.75850	-60.72529	8205.00000
304.34325	-56.35025	10370.00000
120.02896	-56.72225	11904.00000
305.51564	-67.05648	8345.00000
303.39969	-40.73834	13160.00000
117.10103	-75.33948	8202.00000
55.76061	-88.56911	6550.00000
119.58732	-63.93734	3767.00000
121.46062	-33.01968	4701.00000
76.24317	-88.24926	10788.00000
122.00184	-13.19132	5528.00000
119.41582	-66.68100	13745.00000
118.94530	-70.11166	5519.00000
121.53284	-32.89753	4492.00000
118.44256	-72.15138	5787.00000
116.13744	-78.39387	632.00000
306.62595	-74.56009	7000.00000
304.49997	-61.54376	7512.00000
118.58808	-72.32971	5707.00000
122.06644	-13.38050	6934.00000
100.46445	-86.92347	10298.00000
118.77799	-72.11873	5748.00000
122.11414	-11.64611	5036.00000
305.43076	-69.67043	9665.00000
307.88636	-78.39725	6578.00000
121.64748	-32.62101	4695.00000
121.51825	-37.23670	13231.00000
121.69978	-31.05079	5953.00000
121.82790	-26.53578	10954.00000
120.82721	-54.41834	11518.00000
121.85306	-26.53033	10859.00000
304.76349	-66.10612	9320.00000
309.25245	-81.27249	6775.00000
119.67113	-69.37347	5470.00000
121.67822	-34.91868	6565.00000
121.65333	-36.38457	4639.00000
315.42030	-85.47549	1252.00000
121.83523	-30.18679	4590.00000
111.73682	-84.62131	6118.00000
308.85181	-81.09728	6749.00000
304.89045	-68.39299	8103.00000
304.54084	-65.06337	8052.00000
304.51507	-65.06446	8017.00000
314.63640	-85.44802	1497.00000
121.65484	-39.78733	6949.00000
121.89429	-30.16927	4708.00000
70.84878	-88.79271	5044.00000
121.67418	-39.80793	7025.00000
121.13322	-54.94726	4942.00000
121.81717	-35.03540	4437.00000
121.53981	-47.16403	9092.00000
121.69963	-39.81303	7266.00000
339.31184	-88.51734	1285.00000
110.51178	-85.36107	2560.00000
314.11433	-85.61982	1363.00000
122.29175	-11.98316	4933.00000
121.95869	-31.20807	4772.00000
121.51673	-48.70601	11257.00000
120.33153	-67.93156	5187.00000
111.29918	-85.58426	6318.00000
305.57344	-74.65367	10884.00000
115.23832	-83.30059	6074.00000
115.23192	-83.33433	5966.00000
348.34478	-88.82830	1482.00000
114.11977	-84.29846	6101.00000
122.00264	-32.90546	4709.00000
115.23968	-83.24287	5870.00000
121.78774	-43.26706	4240.00000
122.16624	-24.44579	9613.00000
119.99500	-72.22977	3860.00000
122.05479	-32.90850	10193.00000
122.00613	-35.24123	4630.00000
303.14495	-38.52970	4192.00000
120.99036	-64.42484	5286.00000
122.05767	-34.25221	6736.00000
306.07695	-78.87492	4728.00000
311.52769	-85.10166	1456.00000
121.59557	-55.53628	11987.00000
122.85156	20.88442	7840.00000
122.08243	-50.71863	11165.00000
122.15750	-35.17497	4899.00000
65.28536	-89.26137	6263.00000
120.46348	-74.62381	5428.00000
120.29007	-75.96565	8385.00000
121.89377	-51.49623	11698.00000
304.20086	-69.82779	5753.00000
122.27604	-30.91133	4222.00000
121.41035	-65.24626	3712.00000
305.38542	-76.94130	3319.00000
121.91861	-58.33599	11893.00000
317.23846	-87.93964	1550.00000
304.97627	-77.57845	6938.00000
303.12378	-41.78289	4315.00000
303.84080	-67.64663	8908.00000
306.94821	-83.68014	8780.00000
122.15676	-50.68785	10966.00000
119.78417	-80.93433	-79.00000
122.39475	-39.93770	7143.00000
306.83124	-84.74643	9606.00000
122.09978	-61.90625	4277.00000
121.53804	-75.17233	6011.00000
121.51032	-75.08554	3752.00000
303.66990	-69.74493	8304.00000
122.64895	-50.77510	11485.00000
122.47930	-41.15294	4216.00000
122.16283	-63.00207	13024.00000
122.07046	-66.42814	13254.00000
122.13897	-64.82151	3536.00000
122.33168	-54.95172	5055.00000
304.30113	-77.48438	7035.00000
121.66030	-75.05277	6081.00000
303.41078	-65.00209	7507.00000
122.57742	-38.37333	9826.00000
303.77319	-75.88315	6823.00000
122.51715	-51.16044	11589.00000
122.63891	-38.35053	9833.00000
122.26052	-68.72893	5403.00000
303.33463	-67.00316	7218.00000
122.23321	-71.52219	3459.00000
303.50916	-74.06312	6826.00000
122.02712	-78.14951	5402.00000
303.19932	-64.90787	7627.00000
122.49775	-64.78126	3756.00000
122.62722	-52.27115	11444.00000
305.01904	-85.74109	5632.00000
305.47142	-86.70825	6493.00000
121.00937	-82.77439	-69.00000
303.12490	-61.52041	7760.00000
122.47944	-69.75690	4427.00000
122.77452	-32.70735	10080.00000
111.08713	-89.34820	5212.00000
303.09873	-61.63775	6854.00000
303.35819	-78.36718	4815.00000
303.09587	-65.80075	4505.00000
122.63808	-69.92856	1406.00000
303.77051	-84.70505	9387.00000
122.84468	-33.33399	4752.00000
303.06497	-66.91602	7297.00000
122.81490	-71.46858	3970.00000
303.09137	-79.21317	7460.00000
122.87622	-70.89425	3593.00000
302.93724	-38.27955	4702.00000
122.88629	-71.39026	3910.00000
303.01886	-87.78776	13219.00000
302.92743	-76.80795	5735.00000
122.93374	-22.14633	5584.00000
122.99215	-75.71612	5773.00000
122.96992	-33.47061	10475.00000
122.96495	-10.78111	7747.00000
123.07595	-59.70004	5088.00000
123.04822	-55.15304	4896.00000
302.29533	-84.11890	11111.00000
302.27615	-84.12633	10987.00000
123.34142	-75.63865	12364.00000
123.24713	-64.54319	1584.00000
302.84478	-79.47277	6773.00000
123.12734	-59.76583	1623.00000
302.70342	-68.92048	7138.00000
302.53158	-74.24685	6878.00000
302.45416	-76.44120	7065.00000
123.33428	-67.70646	13906.00000
302.65947	-68.92287	7162.00000
124.92873	-85.54932	13750.00000
123.35373	-65.08950	3595.00000
123.25637	-60.44076	12228.00000
123.13046	-33.19440	5255.00000
123.08123	-18.54051	5068.00000
123.44435	-67.76307	13169.00000
263.35939	-89.71264	11785.00000
302.23594	-76.06474	6996.00000
123.44443	-67.23701	13248.00000
143.44319	-89.40670	9356.00000
301.52258	-82.12490	13278.00000
123.66932	-79.27713	5967.00000
302.76510	-51.90443	6494.00000
123.30615	-48.35271	5145.00000
123.86433	-61.05468	12166.00000
123.44462	-56.86799	4872.00000
134.39313	-88.57764	9344.00000
299.12635	-85.91302	1368.00000
123.25340	-32.23181	6372.00000
134.64796	-88.51275	9382.00000
302.89202	-33.27292	4691.00000
299.42640	-85.40103	1349.00000
244.98725	-89.62720	1551.00000
